2015-08-17 20:42:00,107,0,0,1,2966,1
2015-08-17 20:44:00,59,0,0,1,1627,0
2015-08-17 20:46:00,45,0,0,1,1416,0
2015-08-17 20:48:00,45,0,0,1,1300,0
2015-08-17 20:50:00,86,0,0,1,2373,1
2015-08-17 20:52:00,14,0,0,1,448,0
2015-08-17 20:54:00,79,0,0,1,2255,1
2015-08-17 20:56:00,70,0,0,1,1876,0
2015-08-17 21:00:00,7,0,0,1,183,0
2015-08-17 21:04:00,4,0,0,1,119,0
2015-08-17 21:06:00,6,0,0,1,176,0
2015-08-17 21:08:00,42,0,0,1,1209,0
2015-08-17 21:16:00,0,0,0,0,21,0
2015-08-17 21:18:00,37,0,0,1,1029,0
2015-08-17 21:22:00,8,0,0,1,237,0
2015-08-17 21:24:00,24,0,0,1,666,0
2015-08-17 21:26:00,16,0,0,1,446,0
2015-08-17 21:28:00,9,0,0,1,277,0
2015-08-17 21:30:00,58,0,0,1,1543,0
2015-08-17 21:32:00,111,6,0,1,3313,1
2015-08-17 21:34:00,23,0,0,1,542,0
2015-08-17 21:48:00,39,0,0,1,1067,0
2015-08-17 22:10:00,6,0,0,1,204,0
2015-08-17 22:12:00,20,0,0,1,618,0
2015-08-17 22:22:00,21,0,0,1,663,0
2015-08-17 22:24:00,5,0,0,1,181,0
2015-08-17 22:26:00,8,0,0,1,252,0
2015-08-17 22:28:00,13,0,0,1,408,0
2015-08-17 22:32:00,4,0,0,1,120,0
2015-08-17 22:36:00,13,0,0,1,390,0
2015-08-17 22:38:00,35,0,0,1,933,0
2015-08-17 22:52:00,7,0,0,1,157,0
2015-08-17 23:00:00,8,0,0,1,199,0
2015-08-17 23:02:00,8,0,0,1,219,0
2015-08-17 23:06:00,11,0,0,1,280,0
2015-08-17 23:08:00,9,0,0,1,275,0
2015-08-17 23:10:00,35,0,0,1,929,0
2015-08-17 23:12:00,62,0,0,1,1913,0
2015-08-17 23:14:00,110,2,3,1,3428,1
2015-08-17 23:16:00,24,0,0,1,758,0
2015-08-17 23:24:00,6,0,0,1,209,0
2015-08-17 23:28:00,6,0,0,1,197,0
2015-08-17 23:42:00,7,0,0,1,230,0
2015-08-17 23:44:00,4,0,0,1,128,0
2015-08-18 00:02:00,3,0,0,1,105,0
2015-08-18 00:06:00,8,0,0,1,241,0
2015-08-18 00:08:00,32,0,0,1,825,0
2015-08-18 00:10:00,33,0,0,1,909,0
2015-08-18 00:32:00,16,0,0,1,452,0
2015-08-18 00:38:00,2,0,0,1,69,0
2015-08-18 00:40:00,6,0,0,1,185,0
2015-08-18 00:50:00,2,0,0,1,55,0
2015-08-18 01:06:00,15,0,0,1,347,0
2015-08-18 01:08:00,115,4,0,1,3379,1
2015-08-18 01:10:00,101,0,0,1,2732,1
2015-08-18 01:12:00,119,0,0,1,3405,1
2015-08-18 01:14:00,119,0,0,1,3422,1
2015-08-18 01:16:00,117,1,0,1,3300,1
2015-08-18 01:18:00,43,0,0,1,1082,0
2015-08-18 01:20:00,0,0,0,0,20,0
2015-08-18 01:26:00,15,0,0,1,462,0
2015-08-18 01:28:00,7,0,0,1,219,0
2015-08-18 01:34:00,6,0,0,1,169,0
2015-08-18 01:36:00,40,0,0,1,1044,0
2015-08-18 01:38:00,17,0,0,1,497,0
2015-08-18 01:58:00,21,0,0,1,550,0
2015-08-18 02:00:00,16,0,0,1,447,0
2015-08-18 02:02:00,7,0,0,1,236,0
2015-08-18 02:04:00,3,0,0,1,92,0
2015-08-18 02:06:00,4,0,0,1,138,0
2015-08-18 02:18:00,9,0,0,1,263,0
2015-08-18 02:38:00,7,0,0,1,212,0
2015-08-18 02:40:00,30,0,0,1,841,0
2015-08-18 02:42:00,20,0,0,1,538,0
2015-08-18 02:44:00,9,0,0,1,212,0
2015-08-18 03:08:00,1,0,0,0,29,0
2015-08-18 03:10:00,30,0,0,1,918,0
2015-08-18 03:12:00,30,0,0,1,811,0
2015-08-18 03:14:00,1,0,0,0,59,0
2015-08-18 03:38:00,1,0,0,0,41,0
2015-08-18 03:50:00,19,0,0,1,541,0
2015-08-18 03:54:00,5,0,0,1,134,0
2015-08-18 03:58:00,6,0,0,1,183,0
2015-08-18 04:00:00,7,0,0,1,183,0
2015-08-18 04:02:00,37,0,0,1,1042,0
2015-08-18 04:04:00,24,0,0,1,674,0
2015-08-18 04:06:00,1,0,0,0,24,0
2015-08-18 04:34:00,20,0,0,1,596,0
2015-08-18 04:36:00,10,0,0,1,298,0
2015-08-18 04:38:00,7,0,0,1,223,0
2015-08-18 04:42:00,8,0,0,1,215,0
2015-08-18 04:48:00,5,0,0,1,161,0
2015-08-18 04:54:00,2,0,0,1,71,0
2015-08-18 05:14:00,15,0,0,1,422,0
2015-08-18 05:16:00,16,0,0,1,419,0
2015-08-18 05:18:00,10,0,0,1,326,0
2015-08-18 05:20:00,112,0,0,1,3046,1
2015-08-18 05:22:00,105,0,0,1,2710,1
2015-08-18 05:24:00,89,0,0,1,2529,1
2015-08-18 05:26:00,66,0,0,1,1765,0
2015-08-18 05:28:00,13,0,0,1,358,0
2015-08-18 05:30:00,0,0,0,0,10,0
2015-08-18 05:40:00,10,0,0,1,273,0
2015-08-18 05:52:00,6,0,0,1,182,0
2015-08-18 05:54:00,7,0,0,1,192,0
2015-08-18 05:56:00,7,0,0,1,202,0
2015-08-18 05:58:00,15,0,0,1,424,0
2015-08-18 06:00:00,15,0,0,1,397,0
2015-08-18 06:02:00,15,0,0,1,378,0
2015-08-18 06:04:00,28,0,0,1,805,0
2015-08-18 06:14:00,26,0,0,1,763,0
2015-08-18 06:16:00,75,0,0,1,2078,1
2015-08-18 06:18:00,2,0,0,1,70,0
2015-08-18 06:30:00,22,0,0,1,588,0
2015-08-18 06:32:00,17,0,0,1,447,0
2015-08-18 06:36:00,28,0,0,1,732,0
2015-08-18 06:38:00,66,0,0,1,1723,0
2015-08-18 06:40:00,91,0,0,1,2622,1
2015-08-18 06:42:00,84,0,0,1,2356,1
2015-08-18 06:44:00,94,0,0,1,2564,1
2015-08-18 06:46:00,94,0,0,1,2290,1
2015-08-18 06:48:00,116,0,0,1,3211,1
2015-08-18 06:50:00,119,0,0,1,3040,1
2015-08-18 06:52:00,119,0,0,1,3216,1
2015-08-18 06:54:00,41,0,0,1,1064,0
2015-08-18 06:58:00,7,0,0,1,167,0
2015-08-18 07:00:00,7,0,0,1,188,0
2015-08-18 07:20:00,37,0,0,1,990,0
2015-08-18 07:22:00,10,0,0,1,311,0
2015-08-18 07:24:00,13,0,0,1,334,0
2015-08-18 07:28:00,12,0,0,1,317,0
2015-08-18 07:32:00,9,0,0,1,259,0
2015-08-18 07:34:00,23,0,0,1,757,0
2015-08-18 07:36:00,29,9,7,1,1647,0
2015-08-18 07:38:00,74,17,28,1,4108,1
2015-08-18 07:40:00,119,0,0,1,3535,1
2015-08-18 07:42:00,119,0,0,1,3414,1
2015-08-18 07:44:00,119,0,0,1,3359,1
2015-08-18 07:46:00,119,0,0,1,3400,1
2015-08-18 07:48:00,119,0,0,1,3595,1
2015-08-18 07:50:00,111,0,0,1,3321,1
2015-08-18 07:52:00,111,0,0,1,3367,1
2015-08-18 07:54:00,104,0,0,1,3181,1
2015-08-18 07:56:00,101,3,1,1,3222,1
2015-08-18 07:58:00,109,0,0,1,3339,1
2015-08-18 08:00:00,99,0,0,1,2943,1
2015-08-18 08:02:00,41,0,0,1,1229,1
2015-08-18 08:04:00,78,0,0,1,2381,1
2015-08-18 08:06:00,70,0,0,1,2095,0
2015-08-18 08:08:00,93,0,0,1,2771,1
2015-08-18 08:10:00,119,0,0,1,3606,1
2015-08-18 08:12:00,119,0,0,1,3439,1
2015-08-18 08:14:00,119,0,0,1,3572,1
2015-08-18 08:16:00,119,0,0,1,3455,1
2015-08-18 08:18:00,119,0,0,1,3435,1
2015-08-18 08:20:00,119,0,0,1,3502,1
2015-08-18 08:22:00,84,3,0,1,2739,1
2015-08-18 08:24:00,48,0,0,1,1629,0
2015-08-18 08:26:00,39,0,0,1,1318,1
2015-08-18 08:28:00,54,0,0,1,1750,1
2015-08-18 08:30:00,93,0,0,1,2901,1
2015-08-18 08:32:00,107,4,0,1,3188,1
2015-08-18 08:34:00,119,0,0,1,3408,1
2015-08-18 08:36:00,95,7,13,1,3578,1
2015-08-18 08:38:00,105,11,3,1,3791,1
2015-08-18 08:40:00,116,3,0,1,3767,1
2015-08-18 08:42:00,99,14,6,1,3893,1
2015-08-18 08:44:00,115,4,0,1,3559,1
2015-08-18 08:46:00,119,0,0,1,3427,1
2015-08-18 08:48:00,119,0,0,1,3390,1
2015-08-18 08:50:00,119,0,0,1,3439,1
2015-08-18 08:52:00,119,0,0,1,3446,1
2015-08-18 08:54:00,115,0,0,1,3145,1
2015-08-18 08:56:00,104,3,12,1,3691,1
2015-08-18 08:58:00,20,55,44,1,5296,1
2015-08-18 09:00:00,47,39,33,1,5093,1
2015-08-18 09:02:00,83,23,12,1,3845,1
2015-08-18 09:04:00,114,0,5,1,3508,1
2015-08-18 09:06:00,113,0,0,1,2933,1
2015-08-18 09:08:00,112,0,0,1,2974,1
2015-08-18 09:10:00,88,0,0,1,2332,1
2015-08-18 09:12:00,73,0,0,1,1950,1
2015-08-18 09:14:00,37,0,0,1,1010,0
2015-08-18 09:16:00,76,0,0,1,1945,1
2015-08-18 09:18:00,51,0,0,1,1308,0
2015-08-18 09:20:00,71,0,0,1,1997,0
2015-08-18 09:22:00,42,0,0,1,1063,0
2015-08-18 09:24:00,63,0,0,1,1743,0
2015-08-18 09:26:00,85,0,0,1,2400,1
2015-08-18 09:28:00,76,0,0,1,2094,1
2015-08-18 09:30:00,94,17,9,1,3857,1
2015-08-18 09:32:00,104,14,0,1,3532,1
2015-08-18 09:34:00,119,0,0,1,3395,1
2015-08-18 09:36:00,119,0,0,1,3418,1
2015-08-18 09:38:00,116,0,0,1,3173,1
2015-08-18 09:40:00,118,0,0,1,3477,1
2015-08-18 09:42:00,101,5,1,1,3484,1
2015-08-18 09:44:00,120,0,0,1,3870,1
2015-08-18 09:46:00,97,13,0,1,3396,1
2015-08-18 09:48:00,107,3,3,1,3437,1
2015-08-18 09:50:00,118,0,0,1,3494,1
2015-08-18 09:52:00,115,0,0,1,3214,1
2015-08-18 09:54:00,119,0,0,1,3817,1
2015-08-18 09:56:00,111,2,7,1,3617,1
2015-08-18 09:58:00,119,0,0,1,3719,1
2015-08-18 10:00:00,112,1,6,1,3645,1
2015-08-18 10:02:00,118,0,0,1,3531,1
2015-08-18 10:04:00,119,0,0,1,3472,1
2015-08-18 10:06:00,101,0,0,1,2753,1
2015-08-18 10:08:00,119,0,0,1,2970,1
2015-08-18 10:10:00,115,0,0,1,3630,1
2015-08-18 10:12:00,105,0,0,1,2852,1
2015-08-18 10:14:00,67,0,0,1,1861,0
2015-08-18 10:16:00,64,0,0,1,1874,0
2015-08-18 10:18:00,50,0,0,1,1547,0
2015-08-18 10:20:00,47,0,0,1,1393,0
2015-08-18 10:22:00,3,0,0,1,90,0
2015-08-18 10:24:00,5,0,0,1,153,0
2015-08-18 10:32:00,7,0,0,1,211,0
2015-08-18 10:34:00,35,0,0,1,1010,0
2015-08-18 10:36:00,29,0,0,1,899,0
2015-08-18 10:50:00,15,0,0,1,400,0
2015-08-18 11:00:00,26,0,0,1,808,0
2015-08-18 11:02:00,32,0,0,1,962,0
2015-08-18 11:06:00,27,0,0,1,808,0
2015-08-18 11:08:00,9,0,0,1,286,0
2015-08-18 11:10:00,6,0,0,1,172,0
2015-08-18 11:20:00,24,0,0,1,766,0
2015-08-18 11:22:00,16,0,0,1,502,0
2015-08-18 11:24:00,12,0,0,1,392,0
2015-08-18 11:26:00,42,0,0,1,1134,0
2015-08-18 11:28:00,100,0,0,1,2707,1
2015-08-18 11:30:00,107,0,0,1,3012,1
2015-08-18 11:32:00,74,0,0,1,2176,1
2015-08-18 11:34:00,66,0,0,1,2084,0
2015-08-18 11:36:00,87,0,0,1,2520,1
2015-08-18 11:38:00,119,0,0,1,3242,1
2015-08-18 11:40:00,104,0,0,1,2880,1
2015-08-18 11:42:00,83,0,0,1,2443,1
2015-08-18 11:44:00,111,4,1,1,3439,1
2015-08-18 11:46:00,119,0,0,1,3507,1
2015-08-18 11:48:00,57,0,0,1,1812,0
2015-08-18 11:50:00,28,0,0,1,902,0
2015-08-18 11:52:00,92,0,0,1,2668,1
2015-08-18 11:54:00,52,0,0,1,1557,1
2015-08-18 11:56:00,22,0,0,1,676,0
2015-08-18 11:58:00,46,0,0,1,1389,0
2015-08-18 12:00:00,70,4,0,1,2183,1
2015-08-18 12:02:00,114,5,0,1,3563,1
2015-08-18 12:04:00,110,0,0,1,3367,1
2015-08-18 12:06:00,90,5,0,1,2765,1
2015-08-18 12:08:00,94,0,0,1,2765,1
2015-08-18 12:10:00,109,2,0,1,3480,1
2015-08-18 12:12:00,92,0,0,1,2891,1
2015-08-18 12:14:00,64,0,0,1,2080,0
2015-08-18 12:16:00,79,0,0,1,2546,1
2015-08-18 12:18:00,115,0,0,1,3566,1
2015-08-18 12:20:00,119,0,0,1,3586,1
2015-08-18 12:22:00,114,0,0,1,3491,1
2015-08-18 12:24:00,86,0,0,1,2563,1
2015-08-18 12:26:00,37,0,0,1,1085,0
2015-08-18 12:28:00,47,0,0,1,1465,0
2015-08-18 12:30:00,70,9,0,1,2516,1
2015-08-18 12:32:00,95,0,0,1,2956,1
2015-08-18 12:34:00,84,0,0,1,2601,1
2015-08-18 12:36:00,43,0,0,1,1294,0
2015-08-18 12:38:00,66,0,0,1,2003,0
2015-08-18 12:40:00,98,3,8,1,3601,1
2015-08-18 12:42:00,82,0,0,1,2560,1
2015-08-18 12:44:00,33,0,0,1,965,0
2015-08-18 12:46:00,12,0,0,1,380,0
2015-08-18 12:48:00,22,0,0,1,690,0
2015-08-18 12:50:00,6,0,0,1,207,0
2015-08-18 12:52:00,42,0,0,1,1303,0
2015-08-18 12:54:00,13,0,0,1,393,0
2015-08-18 13:06:00,9,0,0,1,299,0
2015-08-18 13:08:00,1,0,0,0,59,0
2015-08-18 13:14:00,6,0,0,1,221,0
2015-08-18 13:16:00,8,0,0,1,253,0
2015-08-18 13:20:00,9,0,0,1,319,0
2015-08-18 13:22:00,92,0,0,1,2496,1
2015-08-18 13:24:00,102,0,0,1,2692,1
2015-08-18 13:26:00,111,0,0,1,2988,1
2015-08-18 13:28:00,101,0,0,1,2587,1
2015-08-18 13:30:00,68,0,0,1,1716,0
2015-08-18 13:32:00,3,0,0,1,74,0
2015-08-18 13:36:00,20,0,0,1,572,0
2015-08-18 13:38:00,57,0,0,1,1729,0
2015-08-18 13:40:00,8,0,0,1,249,0
2015-08-18 13:42:00,27,0,0,1,751,0
2015-08-18 13:44:00,105,0,0,1,2700,1
2015-08-18 13:46:00,93,0,0,1,2515,1
2015-08-18 13:48:00,35,0,0,1,937,0
2015-08-18 13:50:00,91,4,2,1,2948,1
2015-08-18 13:52:00,49,0,0,1,1546,0
2015-08-18 13:54:00,37,0,0,1,1209,0
2015-08-18 13:56:00,98,0,4,1,3317,1
2015-08-18 13:58:00,88,0,0,1,2518,1
2015-08-18 14:00:00,10,0,0,1,271,0
2015-08-18 14:02:00,10,0,0,1,281,0
2015-08-18 14:04:00,82,0,0,1,2411,1
2015-08-18 14:16:00,10,0,0,1,351,0
2015-08-18 14:28:00,33,0,0,1,1049,0
2015-08-18 14:30:00,110,0,0,1,3136,1
2015-08-18 14:32:00,118,0,0,1,3011,1
2015-08-18 14:34:00,106,0,0,1,2835,1
2015-08-18 14:36:00,100,0,0,1,2819,1
2015-08-18 14:38:00,89,0,0,1,2683,1
2015-08-18 14:40:00,115,0,0,1,3440,1
2015-08-18 14:42:00,94,0,0,1,2758,1
2015-08-18 14:44:00,94,0,0,1,2684,1
2015-08-18 14:46:00,82,0,0,1,2307,1
2015-08-18 15:14:00,9,0,0,1,297,0
2015-08-18 15:20:00,10,0,0,1,340,0
2015-08-18 15:22:00,64,0,0,1,1847,0
2015-08-18 15:24:00,72,0,0,1,2179,0
2015-08-18 15:26:00,119,0,0,1,3104,1
2015-08-18 15:28:00,110,0,0,1,3116,1
2015-08-18 15:30:00,66,0,0,1,1914,0
2015-08-18 15:32:00,102,0,0,1,3100,1
2015-08-18 15:34:00,94,0,0,1,2702,1
2015-08-18 15:36:00,17,0,0,1,411,0
2015-08-18 15:38:00,20,0,0,1,525,0
2015-08-18 15:40:00,61,0,0,1,1829,0
2015-08-18 15:42:00,38,0,0,1,1072,0
2015-08-18 15:44:00,87,0,0,1,2496,1
2015-08-18 15:46:00,93,0,0,1,2469,1
2015-08-18 15:50:00,14,0,0,1,431,0
2015-08-18 15:56:00,32,0,0,1,929,0
2015-08-18 15:58:00,29,0,0,1,818,0
2015-08-18 16:00:00,13,0,0,1,397,0
2015-08-18 16:02:00,32,0,0,1,984,0
2015-08-18 16:04:00,66,0,0,1,1847,0
2015-08-18 16:06:00,19,0,0,1,570,0
2015-08-18 16:08:00,115,4,0,1,3485,1
